BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,YEAR
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6435,27,,C0,177 BAY 17TH STREET,,11214,3,0,3,2562,2574,1965,1,C0,0,8/1/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6438,27,,C0,177 BAY 20TH STREET,,11214,3,0,3,1998,3300,1901,1,C0,0,10/1/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6438,47,,C0,8792 19TH AVENUE,,11214,3,0,3,2660,3105,1901,1,C0,1300000,9/6/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6439,19,,C0,8793 19TH AVENUE,,11214,3,0,3,1933,3213,1910,1,C0,0,10/22/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6441,46,,C0,8784 20TH AVENUE,,11214,3,0,3,2716,3118,1960,1,C0,1660000,1/10/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6442,3,,C0,2015 CROPSEY AVENUE,,11214,3,0,3,4454,2836,1910,1,C0,0,3/17/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6444,34,,C0,2062 BATH AVENUE,,11214,3,0,3,1375,2850,1920,1,C0,0,7/11/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6444,34,,C0,2062 BATH AVENUE,,11214,3,0,3,1375,2850,1920,1,C0,1150000,5/2/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6445,4,,C0,2115 CROPSEY AVE,,11214,3,0,3,2000,2695,1970,1,C0,0,1/31/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6445,4,,C0,2115 CROPSEY AVE,,11214,3,0,3,2000,2695,1970,1,C0,0,3/5/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6445,44,,C0,192 BAY 28TH,,11214,3,0,3,2900,3085,1975,1,C0,0,7/26/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6447,23,,C0,187 BAY 29TH STREET,,11214,3,0,3,3216,4074,2013,1,C0,10327,4/26/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6460,92,,C0,305 BAY 10TH STREET,,11228,3,0,3,1933,1860,1955,1,C0,1189000,10/2/2024,2024
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6465,75,,C0,8885 19TH AVENUE,,11214,3,0,3,2127,3064,1940,1,C0,0,12/3/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6371,1004,,R3,"57 BAY 20TH STREET, 1B",1B,11214,1,,1,,,2012,1,R3,730000,7/24/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6376,1008,,R3,"22 BAY 26TH ST, 302",302,11214,1,,1,,,,1,R3,0,8/20/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6402,1208,,R3,"8746 18TH AVENUE, 2B",2B,11214,1,,1,,,2007,1,R3,590000,1/26/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6412,1104,,R3,"2106 BENSON AVENUE, 1B",1B,11214,1,,1,,,,1,R3,1,1/20/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6413,1202,,R3,"127 BAY 28 STREET, 1B",1B,11214,1,,1,,,2015,1,R3,900000,12/27/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6424,1005,,R3,"8785 14TH AVENUE, 1A",1A,11228,1,,1,,,2011,1,R3,980000,11/26/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6425,1203,,R3,"215 BAY 7TH STREET, 3A",3A,11228,1,,1,,,,1,R3,0,2/26/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6426,1005,,R3,"203 BAY 8 STREET, 2B",2B,11228,1,,1,,,2007,1,R3,750000,5/14/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6434,1036,,R3,"194 BAY 17TH STREET, 1G",1G,11214,1,,1,,,2007,1,R3,805000,9/3/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6437,1116,,R3,"187 BAY 19TH STREET, B301",B301,11214,1,,1,,,,1,R3,875000,2/26/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6446,1006,,R3,"196 BAY 29TH STREET, 3B",3B,11214,1,,1,,,2001,1,R3,0,10/30/2024,2024
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6459,1005,,R3,"269 BAY 8 STREET, 2R",2R,11228,1,,1,,,,1,R3,629000,2/23/2024,2024
3,BATH BEACH,05 TAX CLASS 1 VACANT LAND,1B,6465,69,,V0,N/A 19TH AVENUE,,11214,0,0,0,4743,0,,1,V0,2000,6/24/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6363,75,,C3,74 BAY 13TH STREET,,11214,4,0,4,2000,3000,1906,2,C3,0,2/20/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6365,73,,C2,8674 17 AVE,,11214,6,0,6,2432,5082,1926,2,C2,0,11/27/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6366,76,,C2,8672 BAY 16TH STREET,,11214,6,0,6,2417,6000,1925,2,C2,0,2/21/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6370,19,,C3,81 BAY 19TH STREET,,11214,4,0,4,3867,3780,1947,2,C3,1990000,4/8/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2,6410,10,,C1,147 BAY 25TH STREET,,11214,12,0,12,4294,13500,1928,2,C1,2120000,7/25/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6414,12,,C3,"155 BAY 29TH STREET, 4",,11214,4,0,4,2610,3120,1924,2,C3,0,3/19/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6414,14,,C3,149 BAY 29TH STREET,,11214,4,0,4,2610,3120,1924,2,C3,0,8/1/2024,2024
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2,6439,1,,C7,220 BAY 22ND STREET,,11214,10,2,12,5290,16200,1906,2,C7,0,11/14/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6379,65,,C6,"54 BAY 29TH STREET, A4",,11214,,,,,,1926,2,C6,288000,10/17/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6379,65,,C6,"54 BAY 29TH STREET, B6",,11214,,,,,,1926,2,C6,330000,5/14/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6379,65,,C6,"54 BAY 29TH STREET, B8",,11214,,,,,,1926,2,C6,279000,5/17/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2C,6405,13,,C6,"141 BAY 20TH STREET, 3",,11214,,,,,,1931,2,C6,600000,1/12/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6439,52,,C6,"208 BAY 22 STREET, D3",,11214,,,,,,1916,2,C6,300000,12/23/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2C,6459,6,,C6,"1455 INDEPENDENCE AVENUE, 2B",,11228,,,,,,1950,2,C6,287246,2/20/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"262 BAY 17TH STREET, C2",,11214,,,,,,1949,2,C6,280000,8/13/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8847 BAY 16TH STREET, 2A",,11214,,,,,,1949,2,C6,330000,3/21/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8853 BAY 16TH STREET, 1A",,11214,,,,,,1949,2,C6,256000,7/10/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8853 BAY 16TH STREET, 3A",,11214,,,,,,1949,2,C6,278000,10/22/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8889 BAY 16TH STREET, 3B",,11214,,,,,,1949,2,C6,315000,12/20/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8909 BAY 16TH STREET, 11214",,11214,,,,,,1949,2,C6,265000,9/12/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8909 BAY 16TH STREET, 2D",,11214,,,,,,1949,2,C6,386000,6/27/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6,"8909 BAY 16TH STREET, C2",,11214,,,,,,1949,2,C6,290000,7/25/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6463,143,,C6,"300 BAY 19TH STREET, A",,11214,,,,,,1949,2,C6,340000,2/22/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6463,143,,C6,"306 BAY 19, A",,11214,,,,,,1949,2,C6,425000,7/9/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6,"261 BAY 19TH STREET, B",,11214,,,,,,1946,2,C6,320000,8/8/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6,"279 BAY 19TH STREET, 279 A",,11214,,,,,,1946,2,C6,405600,5/30/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6,"285 BAY 19TH STREET, 285 B",,11214,,,,,,1946,2,C6,359970,1/31/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6,"1001 SHORE PARKWAY, 2B",,11228,,,,,,1950,2,C6,388000,12/23/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1057 SHORE PARKWAY, 1B",,11228,,,,,,1950,2,C6,369000,9/26/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1065 SHORE PARKWAY, 2B",,11228,,,,,,1950,2,C6,345000,1/30/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1071 SHORE PARKWAY, 1B",,11228,,,,,,1950,2,C6,0,11/4/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1071 SHORE PARKWAY, 2B",,11228,,,,,,1950,2,C6,0,11/4/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1527 INDEPENDENCE AVENUE, 2B",,11228,,,,,,1950,2,C6,290000,9/25/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1533 INDEPENDENCE AVENUE, 2B",,11228,,,,,,1950,2,C6,310000,2/26/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1547 INDEPENDENCE AVENUE, 2B",,11228,,,,,,1950,2,C6,0,3/19/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1553 INDEPENDENCE AVENUE, 2B",,11228,,,,,,1950,2,C6,320000,6/20/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1557 INDEPENDENCE AVENUE, 2B",,11228,,,,,,1950,2,C6,300000,4/16/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1569 INDEPENDENCE AVENUE, 1B",,11228,,,,,,1950,2,C6,0,2/21/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"1569 INDEPENDENCE AVENUE, 1B",,11228,,,,,,1950,2,C6,275000,2/21/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"8973 15TH AVENUE, 2B",,11228,,,,,,1950,2,C6,0,4/2/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"8975 15TH AVENUE, 2B",,11228,,,,,,1950,2,C6,0,4/18/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"8975 15TH AVENUE, 2B",,11228,,,,,,1950,2,C6,295000,4/18/2024,2024
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6,"8977 15TH AVENUE, 1B",,11228,,,,,,1950,2,C6,336000,1/17/2024,2024
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6379,50,,D4,"30 BAY 29TH STREET, 1C",,11214,,,,,,1960,2,D4,410000,8/14/2024,2024
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6379,50,,D4,"30 BAY 29TH STREET, 1E",,11214,,,,,,1960,2,D4,418000,2/6/2024,2024
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6379,50,,D4,"30 BAY 29TH STREET, 1K",,11214,,,,,,1960,2,D4,350000,1/18/2024,2024
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6379,50,,D4,"30 BAY 29TH STREET, 5P",,11214,,,,,,1960,2,D4,435000,5/2/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6362,1007,,R2,"8642 16TH AVENUE, 1B",1B,11214,1,,1,,,2006,2,R2,0,10/25/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6370,1318,,R2,"98 BAY 20 STREET, 3A",3A,11214,1,,1,,,2012,2,R2,10,4/29/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6405,1010,,R2,"147 BAY 20TH STREET, 10",10,11214,1,,1,,,,2,R2,0,8/23/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6411,1301,,R2,"121 BAY 26TH STREET, 1A",1A,11214,1,,1,,,2018,2,R2,712775,8/19/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6411,1302,,R2,"121 BAY 26TH STREET, 2A",2A,11214,1,,1,,,2018,2,R2,555965,7/29/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6411,1303,,R2,"121 BAY 26TH STREET, 2B",2B,11214,1,,1,,,2018,2,R2,580403,5/28/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6411,1304,,R2,"121 BAY 26TH STREET, 3A",3A,11214,1,,1,,,2018,2,R2,491790,3/25/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6411,1305,,R2,"121 BAY 26TH STREET, 3B",3B,11214,1,,1,,,2018,2,R2,534581,4/29/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6411,1306,,R2,"121 BAY 26TH STREET, 4A",4A,11214,1,,1,,,2018,2,R2,500000,11/29/2024,2024
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6432,1011,,R2,"8794 17TH AVENUE, 304",304,11214,1,,1,,,2017,2,R2,517794,2/9/2024,2024
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1139,,R4,"8616 21ST AVENUE, 3G",3G,11214,1,,1,,,2015,2,R4,0,5/15/2024,2024
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1153,,R4,"8616 21ST AVENUE, 4I",4I,11214,1,,1,,,2015,2,R4,0,10/29/2024,2024
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1161,,R4,"8616 21ST AVENUE, 5H",5H,11214,1,,1,,,2015,2,R4,0,10/22/2024,2024
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1166,,R4,"8616 21 AVENUE, 6E",6E,11214,1,,1,,,2015,2,R4,560000,12/20/2024,2024
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6414,1031,,R4,"8686 BAY PARKWAY, 6C",6C,11214,1,,1,,,,2,R4,10,10/23/2024,2024
3,BATH BEACH,14 RENTALS - 4-10 UNIT,2A,6366,41,,S5,"1708 86TH STREET, 5",,11214,5,1,6,2000,4800,1926,2,S5,1840000,10/21/2024,2024
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6371,1106,,R1,"69 BAY 20TH STREET, 3B",3B,11214,1,,1,,,2009,2,R1,0,9/4/2024,2024
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6380,1006,,R1,"15 BAY 29TH STREET, 4C",4C,11214,1,,1,,,2002,2,R1,0,6/6/2024,2024
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6413,1003,,R1,"120 BAY 29TH STREET, 2A",2A,11214,1,,1,,,2010,2,R1,513000,4/15/2024,2024
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6437,1004,,R1,"1826 BATH AVENUE, 202",202,11214,1,,1,,,1920,2,R1,630000,11/15/2024,2024
3,BATH BEACH,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,6413,1010,,R8,"120 BAY 29TH STREET, P4",P4,11214,1,,1,,,2010,2,R8,513000,4/15/2024,2024
3,BATH BEACH,17 CONDO COOPS,2,6411,1002,,R9,"153 BAY 26TH STREET, 4E",,11214,,,,,,1922,2,R9,0,4/3/2024,2024
3,BATH BEACH,21 OFFICE BUILDINGS,4,6413,6,,O1,2125 BATH AVENUE,,11214,0,3,3,3864,3400,1927,4,O1,0,9/5/2024,2024
3,BATH BEACH,21 OFFICE BUILDINGS,4,6436,33,,O5,1812 BATH AVENUE,,11214,0,3,3,3000,6000,1910,4,O5,1900000,10/28/2024,2024
3,BATH BEACH,22 STORE BUILDINGS,4,6357,28,,K1,1402 86TH STREET,,11228,0,2,2,1574,1500,1931,4,K1,0,5/29/2024,2024
3,BATH BEACH,22 STORE BUILDINGS,4,6357,28,,K1,1402 86TH STREET,,11228,0,2,2,1574,1500,1931,4,K1,450000,3/28/2024,2024
3,BATH BEACH,22 STORE BUILDINGS,4,6372,54,,K4,1918 86TH STREET,,11214,1,1,2,1900,2090,1924,4,K4,0,8/30/2024,2024
3,BATH BEACH,22 STORE BUILDINGS,4,6375,34,,K5,2010 86TH STREET,,11214,0,1,1,1610,1610,1929,4,K5,0,12/2/2024,2024
3,BATH BEACH,22 STORE BUILDINGS,4,6375,35,,K1,2018 86TH STREET,,11214,0,1,1,1610,1610,1931,4,K1,0,12/2/2024,2024
3,BATH BEACH,22 STORE BUILDINGS,4,6443,36,,K4,2046 BATH AVENUE,,11214,0,2,2,1540,3200,1931,4,K4,2100000,3/27/2024,2024
3,BATH BEACH,29 COMMERCIAL GARAGES,4,6363,42,,G8,1614 86 STREET,,11214,0,1,1,10320,2348,1924,4,G8,4600000,12/6/2024,2024
3,BATH BEACH,29 COMMERCIAL GARAGES,4,6408,50,,G9,1961 BATH AVENUE,,11214,0,1,1,3036,1160,1953,4,G9,0,5/9/2024,2024
3,BATH BEACH,29 COMMERCIAL GARAGES,4,6442,1,,GU,2021 CROPSEY AVENUE,,11214,0,1,1,4462,1200,1917,4,GU,700000,6/20/2024,2024
3,BATH BEACH,30 WAREHOUSES,4,6401,49,,E9,150 BAY 17TH STREET,,11214,0,1,1,2417,3900,1970,4,E9,1450000,8/7/2024,2024
3,BATH BEACH,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,6425,42,,P2,1438 BATH AVENUE,,11228,0,1,1,795,756,1918,4,P2,0,2/6/2024,2024
3,BATH BEACH,43 CONDO OFFICE BUILDINGS,4,6402,1001,,RB,8696 18TH AVENUE,CA1,11214,,1,1,,,2006,4,RB,925000,3/25/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6362,1005,,RP,"8642 16TH AVENUE, P5",P5,11214,,1,1,,,2006,4,RP,0,10/25/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6370,1325,,RP,"98 BAY 20TH STREET, P5",P5,11214,,1,1,,,2011,4,RP,10,4/29/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6377,1104,,RG,"8616 21ST AVENUE, P4",P4,11214,,1,1,,,2015,4,RG,0,10/29/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6377,1110,,RG,"8616 21ST AVENUE, P10",P10,11214,,1,1,,,2015,4,RG,1000,12/18/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6377,1120,,RG,"8616 21 AVENUE, P20",P20,11214,,1,1,,,2015,4,RG,560000,12/20/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6377,1122,,RG,"8616 21ST AVENUE, P22",P22,11214,,1,1,,,2015,4,RG,16208,11/22/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6411,1307,,RP,"121 BAY 26TH STREET, PS1",PS1,11214,,1,1,,,2018,4,RP,712775,8/19/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6411,1308,,RP,"121 BAY 26TH STREET, PS2",PS2,11214,,1,1,,,2018,4,RP,712775,8/19/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6411,1309,,RP,"121 BAY 26TH STREET, PS3",PS3,11214,,1,1,,,2018,4,RP,30420,8/8/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6411,1310,,RP,"121 BAY 26TH STREET, PS4",PS4,11214,,1,1,,,2018,4,RP,580403,5/28/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6411,1311,,RP,"121 BAY 26TH STREET, PS5",PS5,11214,,1,1,,,2018,4,RP,712775,8/19/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6413,1207,,RP,"127 BAY 28 STREET, P1",P1,11214,,1,1,,,2015,4,RP,900000,12/27/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6413,1208,,RP,"127 BAY 28 STREET, P2",P2,11214,,1,1,,,2015,4,RP,900000,12/27/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6424,1002,,RP,"8785 14TH AVENUE, P2",P2,11228,,1,1,,,2011,4,RP,980000,11/26/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6432,1012,,RP,"8794 17TH AVENUE, P1",P1,11214,,1,1,,,2017,4,RP,517794,2/9/2024,2024
3,BATH BEACH,44 CONDO PARKING,4,6434,1033,,RP,"194 BAY 17TH STREET, P15",P15,11214,,1,1,,,2007,4,RP,805000,9/3/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5770,14,,A5,822 68TH STREET,,11220,1,0,1,1957,1344,1940,1,A5,0,3/7/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5830,68,,A5,721 66TH STREET,,11220,1,0,1,2000,1520,1935,1,A5,0,7/17/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5838,30,,A1,6632 SEDGWICK PLACE,,11220,1,0,1,2600,1620,1925,1,A1,0,5/8/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5838,48,,A1,6676 SEDGWICK PLACE,,11220,1,0,1,2450,1592,1925,1,A1,1013159,9/25/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5841,48,,A5,265 67 STREET,,11220,1,0,1,896,840,1950,1,A5,0,4/6/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5848,21,,A5,136 67 STREET,,11220,1,0,1,1667,2094,1993,1,A5,1180000,9/18/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5848,72,,A5,133 SENATOR STREET,,11220,1,0,1,2000,1280,1920,1,A5,0,3/7/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5848,128,,A4,154 67TH STREET,,11220,1,0,1,1667,1672,1899,1,A4,1625000,12/13/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5852,48,,A4,179 68TH STREET,,11220,1,0,1,2000,2000,1910,1,A4,1601500,9/16/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5857,2,,A5,6731 6TH AVENUE,,11220,1,0,1,1924,1312,1925,1,A5,0,6/4/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5860,98,,A5,6806 BLISS TERRACE,,11220,1,0,1,1575,1254,1925,1,A5,0,5/5/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5860,109,,A5,6832 BLISS TERRACE,,11220,1,0,1,1575,1254,1925,1,A5,890000,1/24/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5860,126,,A5,6835 BLISS TERRACE,,11220,1,0,1,1643,1188,1925,1,A5,0,11/19/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5862,20,,A5,6810 MADELINE COURT,,11220,1,0,1,1400,1192,1925,1,A5,1100000,4/5/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5862,26,,A5,6822 MADELINE COURT,,11220,1,0,1,1400,1192,1925,1,A5,1150000,12/17/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5862,91,,A5,6813 MADELINE COURT,,11220,1,0,1,1411,1192,1925,1,A5,1288000,11/12/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5865,32,,A5,6819 VISTA PLACE,,11220,1,0,1,1600,1280,1920,1,A5,0,8/16/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5865,52,,A5,6818 6TH AVENUE,,11220,1,0,1,2100,1456,1930,1,A5,570000,8/14/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5865,53,,A5,6822 6TH AVENUE,,11220,1,0,1,1952,1456,1930,1,A5,985000,7/5/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5865,69,,A5,6818 VISTA PLACE,,11220,1,0,1,1600,1248,1920,1,A5,1049000,4/15/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5869,22,,A5,80 BAY RIDGE AVENUE,,11220,1,0,1,2000,2210,1925,1,A5,0,9/20/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5871,1,,A4,6941 RIDGE BOULEVARD,,11209,1,0,1,1800,1916,1899,1,A4,1600000,5/31/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5871,76,,A4,231 OVINGTON AVENUE,,11209,1,0,1,1782,2161,1899,1,A4,1225000,5/23/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5871,98,,A5,6 BAY RIDGE PLACE,,11209,1,0,1,1600,2400,1910,1,A5,1700000,7/29/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5874,44,,A5,582 BAY RIDGE AVENUE,,11220,1,0,1,1074,960,1930,1,A5,590000,6/13/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5877,28,,A2,852 BAY RIDGE AVENUE,,11220,1,0,1,2000,1673,1940,1,A2,850000,4/26/2024,2024
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5882,2,,A5,7019 NARROWS AVE,,11209,1,0,1,1798,1076,1925,1,A5,780000,8/6/2024,2024
